"커피빈","압구정로12길 6, 서울, 대한민국","37.5235","127.022"
"켄마","삼성로108길 18, 서울, 대한민국","37.512","127.056"
"커피볶는집","성미산로 185, 서울, 대한민국","37.5633","126.926"
"씨티베이커리글라스하우스","압구정로4길 13-14, 서울, 대한민국","37.5221","127.021"
"뚜레쥬르","성수이로 93, 서울, 대한민국","37.5434","127.057"
"오늘은아구찜","봉은사로84길 7, 서울, 대한민국","37.5128","127.056"
"써스티몽크","도산대로56길 3, 서울, 대한민국","37.5229","127.04"
"전통씨래기국밥","성수이로 108, 서울, 대한민국","37.5445","127.057"
"강서면옥","도산대로 405, 서울, 대한민국","37.5236","127.04"
"코코브루니","도산대로13길 19, 서울, 대한민국","37.5191","127.023"
"모바소바","홍익로 10, 서울, 대한민국","37.5537","126.924"
"스킬렛STEAK","논현로161길 57, 서울, 대한민국","37.5222","127.024"
"목포뻘낚지","봉은사로84길 13, 서울, 대한민국","37.5124","127.056"
"민스키친","강남구 청담동 1-9, 서울, 대한민국","37.5226","127.04"
"야들야들","서초구 방배2동 449-8, 서울, 대한민국","37.4776","126.984"
"장마담한우","도산대로56길 7, 서울, 대한민국","37.5226","127.04"
"양수가든","도산대로56길 8, 서울, 대한민국","37.5226","127.04"
"양천지","봉은사로86길 30, 서울, 대한민국","37.5114","127.057"
"셰막","도산대로11길 22, 서울, 대한민국","37.5188","127.023"
"함바그또카레야","논현로161길 57, 서울, 대한민국","37.5222","127.024"
"간포텐","도산대로62길 13, 서울, 대한민국","37.5225","127.043"
"테러포차","남현3길 78, 서울, 대한민국","37.4753","126.981"
"맛고을","방배천로2안길 7, 서울, 대한민국","37.4773","126.984"
"선주횟집","봉은사로84길 29, 서울, 대한민국","37.5114","127.056"
"론타임","압구정로4길 31, 서울, 대한민국","37.5215","127.021"
"삼청동아저씨","북촌로5가길 43, 서울, 대한민국","37.5813","126.981"
"프라테리아","봉은사로84길 32, 서울, 대한민국","37.5112","127.056"
"오룸다이닝","도산대로58길 16, 서울, 대한민국","37.5222","127.041"
"미노스커피","압구정로12길 11, 서울, 대한민국","37.5232","127.023"
"마리온크레페","강남대로162길 41-20, 서울, 대한민국","37.5219","127.021"
"옴레스토랑 마포공덕점","마포구 마포대로 73, 서울, 대한민국","37.5423","126.949"
"해물손칼국수","아차산로 116, 서울, 대한민국","37.544","127.057"
"미술집","강남대로156길 40, 서울, 대한민국","37.5188","127.022"
"연남닭발","동교로 269, 서울, 대한민국","37.5637","126.926"
"피에세","도산대로81길 18, 서울, 대한민국","37.5255","127.048"
"상수불쭈꾸미","와우산로 23, 서울, 대한민국","37.5466","126.923"
"새마을식당","삼성로104길 23, 서울, 대한민국","37.5114","127.057"
"레이디엠","압구정로10길 13, 서울, 대한민국","37.5226","127.022"
"팜팜피아노","와우산로3길 19, 서울, 대한민국","37.5459","126.922"
"빙빙빙","도산대로11길 34, 서울, 대한민국","37.5197","127.023"
"에이미초콜릿","압구정로10길 30-1, 서울, 대한민국","37.5216","127.022"
"베키아앤누보","도산대로 407, 서울, 대한민국","37.5237","127.04"
"카페엔","삼청로 77, 서울, 대한민국","37.5826","126.982"
"뺑드빱바","논현로175길 78, 서울, 대한민국","37.5237","127.023"
